,name,uuid,rarity
24545,Smitten Swordmaster // Curry Favor,c46d7d74-aa23-5f63-870d-bcda1f77c08a,common
24546,Specter's Shriek,adfe4990-cc5c-5bee-a0db-be6dc29b3a39,uncommon
24547,"Syr Konrad, the Grim",0cf485ea-1155-591d-967c-e74264331362,uncommon
24548,Tempting Witch,91232911-b35d-54ef-8c98-a215163c31fc,common
24549,Wicked Guardian,5b65ac34-7762-58bd-baaf-972980afbefa,common
24550,Wishclaw Talisman,628f1173-87ee-5b2f-a20d-9df587f09e73,rare
24551,Witch's Vengeance,570ffb14-1814-5dfc-8eca-3ca858552ee6,rare
24552,Barge In,e6724d82-da78-52a6-80cd-7a8b1f49c0cf,common
24553,Bloodhaze Wolverine,3655e999-b971-5f4c-8547-b9bfb1b58d06,common
24554,Blow Your House Down,ec072252-348d-5972-8bed-9f93586d2a30,common
24557,Brimstone Trebuchet,74b27345-3ebb-53c3-9587-c86f2c74b154,common
24558,Burning-Yard Trainer,fbd12dc3-997d-5df7-838e-cdc79e4b7fd3,uncommon
24559,Claim the Firstborn,4f39c093-f2d1-542d-93d8-d2f0ccbc490d,uncommon
24560,Crystal Slipper,dc6df12a-75cb-52a0-8b19-f9d8644ec505,common
24561,Embercleave,2786262b-6aac-5ed3-8ed1-ff3db07ab3a5,mythic
24562,Embereth Paladin,01c6d9ad-8e56-55dc-87a4-53a637559403,common
24565,Ferocity of the Wilds,60fa1367-5c47-57b2-925d-cb0c5202db63,uncommon
24566,Fervent Champion,55ba7cbf-7208-5e1f-9e14-25413e6d7fb6,rare
24567,Fires of Invention,3fb2a885-ed81-5522-bcbd-84e5c299fc6f,rare
24568,A-Fires of Invention,4347b233-b944-5ff2-8c7d-2ff67a5be4da,rare
24570,Irencrag Feat,7ad805e7-bd7e-5568-89b3-8d6ff8af1722,rare
24571,Irencrag Pyromancer,af8e70cc-7a7f-5b03-9525-11af6e9cdc61,rare
24572,Joust,c7767976-03e2-5440-8f2b-13c2b282d090,uncommon
24573,Mad Ratter,ef632a62-365a-5844-a27f-e7935f5a22ca,uncommon
24574,Merchant of the Vale // Haggle,0908d356-67cc-5922-93be-e8884af020d7,common
24575,Merchant of the Vale // Haggle,a2f5a90b-00bd-5821-9c58-8ace45bf7191,common
24576,Ogre Errant,0c941678-45c6-5aab-a863-136c1e0b7a7f,common
24578,Raging Redcap,3ce33ca7-473c-54ff-b205-cae6f3bc6c2d,common
24579,Redcap Melee,ed974790-983c-50e3-aee9-7d20cfe97c69,uncommon
24580,Redcap Raiders,c90440b6-1901-5f01-9173-0f734dc68ab1,common
24581,Rimrock Knight // Boulder Rush,21d183eb-268f-5f52-93d6-57b81e615767,common
24582,Rimrock Knight // Boulder Rush,cc319b2b-9191-5b58-8749-6d008be25878,common
24583,Robber of the Rich,1a9b9120-c7ad-5024-b948-4ae2d0adb3c7,mythic
24585,Searing Barrage,3261737f-2698-5f05-b714-6d1dffcf20cd,common
24586,Seven Dwarves,0a00eb60-c3a1-5e43-9d87-0ce618a7f599,common
24587,Skullknocker Ogre,4b2e454d-1fb5-596b-986d-ab0a1060f20a,uncommon
24588,Slaying Fire,beb3990e-ee5c-51e0-9651-e1e5a5f336c0,uncommon
24589,Sundering Stroke,78347b06-1230-5109-b5cc-99374e1ff619,rare
24590,"Syr Carah, the Bold",a629cfa4-41d5-5591-81ad-6e1ce4173a4c,uncommon
24592,"Torbran, Thane of Red Fell",33cf4573-fd62-5f4d-a278-9d258b5285e1,rare
24593,Weaselback Redcap,ce6e4f48-9eaa-5bb0-839e-594135a0646a,common
24596,Curious Pair // Treats to Share,5093bb6a-f20e-5079-b4d7-e7422d7601cb,common
24597,Curious Pair // Treats to Share,27045496-fb07-5260-8201-c98491e6ee31,common
24598,Edgewall Innkeeper,eb0467cf-9e18-590c-837e-bf039dcf9dc9,uncommon
24599,Feasting Troll King,9fd6f332-5201-52da-8a53-1418d7f64b2b,rare
24600,Fell the Pheasant,b86be36e-0ce6-5382-ab23-8e1fa7d2ffd7,common
24601,Fierce Witchstalker,4ec240b3-9595-5f13-abc0-953dd99e7955,common
24602,Flaxen Intruder // Welcome Home,136a943f-a2c0-5f1f-b6d3-5a55b3ad76c8,uncommon
24603,Flaxen Intruder // Welcome Home,8288d260-50a7-5c4d-a3fa-3855c5ec54fa,uncommon
24604,Garenbrig Carver // Shield's Might,35a814b7-8c18-54d9-afac-86cc84fbaf11,common
24605,Garenbrig Carver // Shield's Might,15a36683-b9ef-5cce-b7b6-e8f560789e61,common
24606,Garenbrig Paladin,20f48c17-eb13-5d5c-a63c-56dd5288ed19,common
24607,Garenbrig Squire,e39052a9-b084-583f-bcf9-db97dee8f00f,common
24608,Giant Opportunity,6726f091-63a5-5d78-a721-83800d1e0d57,uncommon
24609,Gilded Goose,8e7dd1ef-db8a-5dd7-ac9e-c9fdb1682e5d,rare
24610,The Great Henge,0a573387-0cbb-55f0-8b82-f300660b58eb,mythic
24611,Insatiable Appetite,ac5e2242-923a-50c1-91b8-55d821ac09fa,common
24612,Keeper of Fables,9c024494-8a88-5dd8-989e-a4fee515f55a,uncommon
24616,Maraleaf Rider,cf9b9161-5519-55a2-8644-af583ec455bd,common
24617,Oakhame Adversary,9966ccd7-ad8e-5942-a717-8446b353fff0,uncommon
24618,Once and Future,73b4bff5-0a6e-5beb-9877-422c7ca2b8e7,uncommon
24619,Once Upon a Time,0add0930-720f-5bf5-bcf5-ee208eeb9040,rare
24620,Outmuscle,14903635-d346-52c7-a401-230dfee1859f,common
24621,Questing Beast,11de1543-2792-58ea-9e93-2fc5e624d7a2,mythic
24624,Rosethorn Acolyte // Seasonal Ritual,d514cf1d-cbbb-5c26-8d17-83439facfe19,common
24625,Rosethorn Acolyte // Seasonal Ritual,1cb1e10a-f718-5a47-8396-19024a39f56f,common
24626,Rosethorn Halberd,852cc4ef-9b90-5b52-b897-4752217705f3,common
24628,"Syr Faren, the Hengehammer",ca49d9d4-7941-5a6a-8e7f-0cc63db5e1bc,uncommon
24629,Tall as a Beanstalk,02004117-58fe-5d15-97fa-dab4bd86104b,common
24630,Trail of Crumbs,2e5c5bd2-ed4a-556f-a920-10ee0ddcb6cc,uncommon
24631,Tuinvale Treefolk // Oaken Boon,b881496f-e240-51b7-8218-5b4e179651e7,common
24632,Tuinvale Treefolk // Oaken Boon,bcacffef-ba52-567e-9898-06472a44de1e,common
24633,Wicked Wolf,53e0b2ab-a532-5181-a2a5-e8c48860bf31,rare
24634,Wildborn Preserver,1ec2a1a5-9fb6-5718-837f-5efe58cb1f0b,rare
24635,Wildwood Tracker,5acfd1c1-7c07-5fca-883a-0887427889d8,common
24636,Wolf's Quarry,5ff9f483-6baf-5d10-928c-095a6752a896,common
24637,"Yorvo, Lord of Garenbrig",208ba1b3-5c90-5615-89a3-c333c31a6389,rare
24638,Dance of the Manse,f8fa0571-f1cf-5b6d-92ce-bf66bbf689e1,rare
24639,Doom Foretold,be69dba8-21fa-536d-b86a-a99d4f177d3b,rare
24643,"Garruk, Cursed Huntsman",562674f3-9cb1-5fca-a574-6319fe190dc3,mythic
24645,Improbable Alliance,9ae4d2c9-8764-59bc-88ee-d6c4927118f7,uncommon
24646,Inspiring Veteran,3a6f5d81-0f85-5718-ba57-077df1d3f93b,uncommon
24647,Lochmere Serpent,a6cfb134-1b19-53cf-8f54-2ef8dd87c3ab,rare
24648,Maraleaf Pixie,ecad5a65-7b5c-52a3-b4a2-46d4f1743937,uncommon
24649,"Oko, Thief of Crowns",46153afe-5e05-5082-852a-648c03924bcf,mythic
24650,Outlaws' Merriment,5931de28-1cb3-5517-9f71-211f6cea385b,mythic
24651,The Royal Scions,0b84effe-4c47-53d1-b497-3a408b009c01,mythic
24652,Savvy Hunter,9a86407d-ccde-5c76-ac98-26dbd2b2927d,uncommon
24653,Shinechaser,db7930a7-37bb-5542-af54-b0bb58ae613c,uncommon
24654,Steelclaw Lance,ca9035f4-c17f-5b5a-b561-3e73955e527e,uncommon
24655,Stormfist Crusader,ffe88f06-c830-5be4-b9fe-916d6c2b8d53,rare
24656,Wandermare,fd7edeb0-80ad-5b6e-b47d-a6896b00cdd8,uncommon
24657,Wintermoor Commander,031ee583-8863-5e0d-bb3f-140e346b6557,uncommon
24658,Arcanist's Owl,d83a4786-30e6-522c-bb99-53bc4d5bfda1,uncommon
24659,Covetous Urge,bcec5dee-375f-5367-97cc-7d8e169d4514,uncommon
24660,Deathless Knight,1a1ca1b3-740f-547b-8917-596deae8feb1,uncommon
24661,Elite Headhunter,f890541a-a4a3-54c2-a36d-111cf82e662f,uncommon
24662,Fireborn Knight,36898bc6-f71c-58cc-98bc-513115c0aca6,uncommon
24663,Loch Dragon,6f58230d-88a5-583f-a66c-dc0c071ddc2e,uncommon
24664,Oakhame Ranger // Bring Back,1945c138-c3fb-50cd-91f1-f9f92571365a,uncommon
24665,Oakhame Ranger // Bring Back,1503d4db-926c-5fec-8a74-e6780d863683,uncommon
24666,Rampart Smasher,4e58283e-05a2-5f9d-b4d2-b613a0863efe,uncommon
24667,Resolute Rider,afafb7b4-d994-552f-a510-91db87c36511,uncommon
24668,Thunderous Snapper,74e8a0c7-6ae0-533f-8aa1-cb80ffd160ee,uncommon
24669,Clockwork Servant,87ee6756-9cf6-587a-b2a6-4d53634cc66f,uncommon
24670,Crashing Drawbridge,eb81c17e-a742-57b4-abdb-8180db177b8a,common
24671,Enchanted Carriage,af5f40f4-1dbd-537e-ac6d-1dad11a5b02c,uncommon
24672,Gingerbrute,d15e8893-98ca-5a86-b8bb-cc7f24033b54,common
24673,Golden Egg,a93e03ba-e337-564c-9504-9310526133b0,common
24674,Henge Walker,15683485-77f7-5c6f-b94d-93dab47a662b,common
24675,Heraldic Banner,c3fb2c28-dadb-5ca7-90d7-d05677605c3f,uncommon
24676,Inquisitive Puppet,9312733a-9dd4-5601-8d7a-5439d6861c32,uncommon
24677,Jousting Dummy,342a9886-3eec-51ee-bf23-fdc7069d98a1,common
24678,Locthwain Gargoyle,7c1d7e97-f6d0-5b93-837a-e7cf417a809f,common
24679,Lucky Clover,cb4e9fb1-4b47-5cc4-9dc1-b2882c676e04,uncommon
24680,Prophet of the Peak,03c54f64-639a-599b-b04e-b3d2b8a304ef,common
24681,Roving Keep,4f7caf33-25ba-5280-b86e-a730d86010f4,common
24682,Scalding Cauldron,e9fb9412-47a1-53e9-b70d-c3cc3f429c2f,common
24683,Shambling Suit,2ac9dead-1e25-5902-bbba-e39936cf1c27,uncommon
24684,Signpost Scarecrow,ffdd0a0b-d797-539c-8e91-cc89106a7702,common
24685,Sorcerer's Broom,992aee64-505a-521f-a14c-eaa6e6bec4c0,uncommon
24686,Sorcerous Spyglass,141e393e-b431-5d42-90c8-b25e6f870437,rare
24687,Spinning Wheel,ef6ef75d-0496-5ede-99f6-453aeb0e337a,uncommon
24688,Stonecoil Serpent,9df2da58-6741-5150-a7c0-a78eb5c17391,rare
24689,Weapon Rack,40bc1031-6cc8-5e10-9ff3-12f8a7b70c78,common
24690,Witch's Oven,afc36fe4-7907-5968-add1-320302f9fc01,uncommon
24691,Castle Ardenvale,278e5356-5ac2-5727-94e5-99e3c984b120,rare
24693,Castle Garenbrig,d609d89b-e2cd-5923-ab07-585316ebb90c,rare
24696,Dwarven Mine,bd47e60c-8798-504d-8dc1-cea50931cec8,common
24697,Fabled Passage,aa351463-01d2-5c91-8e07-3f50865fa6f9,rare
24699,Idyllic Grange,732cab48-d4be-56ad-8d14-aa73f03ff677,common
24700,Mystic Sanctuary,649ffc40-4d61-599d-a2fa-17e99032d00c,common
24701,Tournament Grounds,7df77858-8f54-5934-8d38-db40ec93af97,uncommon
24702,Witch's Cottage,45634668-e09f-5276-baf0-384dbdb34e02,common
24786,"Kenrith, the Returned King",b716ea42-01fa-5f8d-af42-efaecf77a748,mythic
24787,"Rowan, Fearless Sparkmage",ade2779a-a5e9-5549-9a84-0875ae05ff1c,mythic
24788,Garrison Griffin,660dcfab-3332-55f8-8635-b39dcbb37423,common
24789,Rowan's Battleguard,3762582d-3812-57e2-8571-88e3c9b3564d,uncommon
24790,Rowan's Stalwarts,48e671ef-26fc-5b42-bc3f-363b3114c499,rare
24792,"Oko, the Trickster",4d2e6c97-b5f7-5b40-84a7-83c78cc427dc,mythic
24793,Oko's Accomplices,f2bab806-a163-5ff2-ab64-ce1bb4f23bbe,common
24794,Bramblefort Fink,29e2cb93-93c1-51e6-9c6f-e39c637a0c2e,uncommon
24795,Oko's Hospitality,b3dd0d4c-6f78-51e4-8354-d07300132f41,rare
24797,Mace of the Valiant,9d57d649-3a67-577e-81a1-df5a5cdaec35,rare
24798,Silverwing Squadron,a8ef0e50-2a6e-5d8c-8b07-98634840ffb0,rare
24799,Faerie Formation,aaa045ba-3b1f-5a10-b464-88eb8ff41403,rare
24804,Embereth Skyblazer,f7dc5362-c7ed-5d4a-ad03-ddaf9a35e58f,rare
24805,Steelbane Hydra,8d91375c-73b1-52bf-b475-d54ffce0f44d,rare
24806,Thorn Mammoth,fc932e4f-4e9b-529d-86b0-4c0429e9534c,rare
24808,Banish into Fable,5a301df2-47ee-5e02-906c-5a105f95da8d,rare
24809,"Chulane, Teller of Tales",56c28062-e7c3-542f-923c-4e11e3901983,mythic
24811,Knights' Charge,cc92eca8-1a76-5b02-acab-26a45ef7f549,rare
24812,"Korvold, Fae-Cursed King",9aba2136-443c-515a-9154-318a1b046491,mythic
24813,"Syr Gwyn, Hero of Ashvale",95648381-c7ec-5ce4-a86e-b1417feacf82,mythic
24815,Tome of Legends,d0113384-cc3f-5408-82e2-4e3ac27535b3,rare
24881,Aven Riftwatcher,46224561-ab6a-50c7-92e8-6f360efd75b2,common
24882,Balance,080c378c-79d0-5cee-a4e9-38b112d39d53,mythic
24883,Ballynock Cohort,06fa564a-5fb3-5909-b215-f7b34f863626,common
24884,Benevolent Bodyguard,7a7b1d4f-4d01-517b-8e19-da1f882e9b4a,common
24885,Calciderm,b89495e9-9d61-50e2-bd63-d5dd6b90edd4,uncommon
24888,Elite Vanguard,092e2182-55ad-59b1-8f5e-1c7383c3b420,common
24891,Field of Souls,ceab9d5a-5f03-530a-b496-999c8dbdec79,uncommon
24894,Humble,45472646-e6e6-53fd-8819-caa21b17982d,common
24900,Mistral Charger,c91234d9-6666-585f-b37c-9506273c9b47,common
24901,Monk Idealist,f4c61e0a-9c5d-54b0-9857-ab674f9f743d,common
24902,Mother of Runes,cf6caedd-a850-574f-9d8c-045bf66dcfd1,rare
24905,Rally the Peasants,3e7e4348-20fe-57a9-90ee-31fd037f4ad2,common
24907,Second Thoughts,8ce0db8d-604f-5ebc-9b12-ee641564d00b,common
24909,Shelter,6dc1b78a-970d-53d7-af28-cf81c724eaa6,common
24915,War Priest of Thune,5d19d5c9-1631-5804-9769-221a60d3bb0c,uncommon
24921,Cephalid Sage,cb555a42-8aea-5fb4-bca3-923b63e016b7,common
24922,Control Magic,bdc8726d-8868-5c78-ada7-864f511757cf,rare
24924,Daze,43db7c72-9317-5dbe-b74c-ed678fc76558,uncommon
24927,Dream Twist,5ee13223-ebdb-5e3d-842c-ba773ba43f35,common
24933,Glacial Wall,1c47ee57-d277-5ba2-8a6a-0e6712da1e5d,common
24945,Phantom Monster,408c2adc-e708-5cf1-b680-e7e886504f09,common
24946,Phyrexian Ingester,53b7c6c9-7d76-5ec6-b287-85671c6d1216,uncommon
24947,Prodigal Sorcerer,cb24fe92-d821-516b-91bc-5a363c0763d2,uncommon
24948,Quiet Speculation,d0a621b3-5eb9-5680-9243-6b46734d8583,uncommon
24952,Silent Departure,97029835-54ec-5f35-a6de-4d651479268b,common
24953,Sprite Noble,8ab43445-f02b-523d-9d8d-b3f832053364,uncommon
24954,Stupefying Touch,7a0598e3-f436-5d74-8b3c-0d6f77b7f6a3,common
24956,Warden of Evos Isle,b16b7f72-c8c8-5b66-88bc-a3a9d643751d,common
24960,Blightsoil Druid,8e30c9b9-d3dc-5128-8965-f3ea8c36a431,common
24962,"Braids, Cabal Minion",2e7bbd6e-6a1e-5f7e-9d54-f6574dc23a7b,rare
24963,Cabal Therapy,e643d6aa-d79a-5337-9add-4c1d6d743e38,uncommon
24965,Deadbridge Shaman,65b046e8-9c6f-5d3d-a68e-cc8b64e16bf4,common
24970,Havoc Demon,c31f7540-5aab-5f1b-b721-a19fcc0397bd,uncommon
24972,Hymn to Tourach,06a73dbe-d929-579f-93c7-061de79c24fb,uncommon
24973,Ichorid,69f4bc7f-edcb-59e0-a66d-f4f45bcdcb4d,rare
24975,Lys Alana Scarblade,c99f6905-1c65-5ce8-a38a-7a1f95edbe93,uncommon
24978,Necropotence,c763014c-45a6-5960-b004-0759043fbf6f,mythic
24983,Plague Witch,ebef09b3-311a-5af1-b9f5-3106e471114c,common
24984,Prowling Pangolin,825bb6ca-ed4b-57ab-9508-7dcaa0f387b7,common
24985,Sengir Autocrat,434dd6df-d11f-538a-ac34-93dc8bf50685,uncommon
24986,Sinkhole,6693dca0-30ab-5a9f-bd51-1e4fb980c007,rare
24987,Skulking Ghost,fc8722ab-0081-5e0c-ae39-c1832613a957,common
24994,Visara the Dreadful,f394205e-3005-568b-b6b9-34e183173369,rare
24995,Wake of Vultures,abbffe54-1c40-5b27-8537-e1c5dc8e5b0b,common
25002,Carbonize,ac34eabb-038a-5351-a675-2b4fead775ac,common
25005,Desperate Ravings,ddab1caa-3d35-504f-b972-ef22c862a031,common
25011,Flame Jab,3ad556bc-c008-53bf-8f0b-4bdcbadef73b,uncommon
25013,Ghitu Slinger,6740318b-46bb-5170-b314-d40da9152d47,uncommon
25015,Keldon Champion,c67f1675-c67b-5f86-a3bd-f2880758643b,uncommon
25016,Keldon Marauders,6eeddd60-d823-5134-b8ea-851f5b653daf,common
25020,Orcish Oriflamme,aa3509ab-f25e-5181-95f4-df2c94eea3da,common
25021,Price of Progress,ea80cee9-e139-5170-b262-178b356f95ef,uncommon
25023,Pyrokinesis,69783c37-2f0f-52d3-b317-2efe90dae7d4,rare
25024,Reckless Charge,e60400c0-30e3-52f6-a424-69cd73085348,common
25025,Rorix Bladewing,6c110743-92e1-5569-9597-e9ae8df0dac8,rare
25026,Seismic Stomp,c7eab655-e549-5627-9cbb-22015ce2c856,common
25029,Stingscourger,b990a717-d830-5d1b-b6fa-30fd459b5970,common
25031,Tooth and Claw,3bc30864-6ba8-5592-9383-ce84227b23e4,uncommon
25033,Wildfire Emissary,01a1c69d-1647-5184-848f-cca58dd6ff27,common
25037,Ancestral Mask,bc42649d-282d-5fab-b247-6496ecf629ce,uncommon
25038,Argothian Enchantress,72754ff7-3237-58cb-a0c3-68beb508cf70,mythic
25040,Centaur Chieftain,80324925-96bf-5822-8987-dec555cad05f,uncommon
25042,Commune with the Gods,97287c11-04d5-5576-a532-0e535c754bfa,common
25043,Elephant Guide,569691fd-ea78-59db-9e11-9f05b8418583,common
25045,Emperor Crocodile,dc5cff82-7138-55ee-b1ee-071cce86a0c4,common
25046,Flinthoof Boar,1f6c0ff1-edf9-50ad-a464-02772d77fa51,uncommon
25051,Heritage Druid,29e52eb1-f699-58c8-a782-003450e32bd9,rare
25053,Imperious Perfect,df112777-c228-5220-b6d5-a95b643910a2,rare
25057,Natural Order,ab22c3ee-4b3b-5bcd-89b2-f969ed61bfe2,mythic
25059,Nimble Mongoose,580124b3-0490-5576-9832-4169391e7686,common
25063,Roots,4d5b9975-589d-526e-b2b4-960f676f3cba,common
25064,Seal of Strength,ab556ec3-63d2-5666-9c32-d177ff4754d2,common
25066,"Silvos, Rogue Elemental",872cbe9c-0384-50c8-a2df-bbcf45198de1,rare
25070,Timberwatch Elf,f4566c5e-316b-5771-84a3-713d129f37bd,uncommon
25073,Xantid Swarm,2cb51f34-c81a-53f0-b2a8-4862d2b89845,rare
25075,Armadillo Cloak,8575f6ba-57c4-54eb-9919-de904435c575,uncommon
25082,Glare of Subdual,d52d8e38-17f1-514a-9af5-5986fe1344fe,rare
25084,Maelstrom Wanderer,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb,mythic
25086,Shardless Agent,f5104ae2-a0a9-54bf-af9c-0d3b606d43de,rare
25088,Thunderclap Wyvern,3bf15900-671a-54b6-abc9-8876269f7084,uncommon
25091,Void,a25022ce-8590-5eb7-ad2e-1c2493d17ef5,rare
25092,Wee Dragonauts,4f5fe89e-c721-55a8-9850-604f6179ce0d,uncommon
25095,Deathrite Shaman,e4762986-08df-5826-ba7d-463a77ba10a6,rare
25096,Giant Solifuge,9aeea31f-bd6f-5f7c-a1a9-b214b5be73e7,rare
25101,Emmessi Tome,5da345a2-3521-5abb-858f-3d1cda1fd99e,uncommon
25113,Ticking Gnomes,415c586d-8a69-5cf0-b8c0-286da95c33a1,uncommon
25120,Karakas,12d5d8b0-0711-58f0-ba4a-ec1eb790875c,mythic
25128,Wasteland,26c976b7-e593-5f9a-a1a6-4f5114af6f6d,rare
25130,Abundant Maw,e706ac5a-bcae-5b45-9a7a-592635b49c9c,uncommon
25131,Decimator of the Provinces,75bb3101-c74c-5560-b905-6ed948f8bfc7,mythic
25132,Distended Mindbender,f7fdce4d-1dc6-5da2-9326-2f8c4e9e06ad,rare
25133,Drownyard Behemoth,57f9c6c6-32b9-552e-93e1-cb929b9572aa,uncommon
25135,"Emrakul, the Promised End",14e28c5d-8113-510c-b755-0b66b9281022,mythic
25136,Eternal Scourge,ac3c3b6c-c7e1-58d1-8643-2d0c7f31ad22,rare
25137,It of the Horrid Swarm,21ec97c2-bcf6-5e3e-99e8-22e555fd17d7,common
25138,Lashweed Lurker,99f63685-c8b6-5b1a-b447-9d95a114c483,uncommon
25139,Mockery of Nature,a8fd720a-678a-549c-932e-a8d6398bf5e6,uncommon
25140,Vexing Scuttler,42573b73-ef26-5b35-b07e-35b291f95a4d,uncommon
25141,Wretched Gryff,9fde7c4e-1ca6-5fff-a266-3e4c8871ca09,common
25142,Blessed Alliance,32962ab0-bb3f-5678-aaaf-e45cb3440d2a,uncommon
25143,Borrowed Grace,b87bd158-cb94-5f95-b4f8-aef71e7e8eec,common
25144,"Bruna, the Fading Light // Brisela, Voice of Nightmares",6081d8fd-26e1-5e6a-9c98-417d03214856,rare
25145,"Brisela, Voice of Nightmares",1b18ca2b-4e5e-54c1-bf43-1f32afa75f78,mythic
25146,Choking Restraints,74e72ea7-64c5-59f1-a63e-e5e8df4c1dda,common
25148,Courageous Outrider,19846933-bf72-506b-8f0c-2dc96bfaeb4b,uncommon
25149,Dawn Gryff,556da1ee-5ecc-5598-8559-4ed6b11e21e6,common
25150,Deploy the Gatewatch,dd5f4eaf-b9d2-52e5-9cba-3313b17485cc,mythic
25151,Desperate Sentry,35957337-3c18-50cb-82c0-4997b7fa9ed6,common
25152,Drogskol Shieldmate,755d1e2d-6d14-5dfd-a196-42d19f012daa,uncommon
25153,Extricator of Sin // Extricator of Flesh,5bd2cbe8-89c4-5742-9abf-23a40cb84d3d,uncommon
25154,Extricator of Sin // Extricator of Flesh,e141f315-d86b-54dc-a5a3-ce4ba65395d3,uncommon
25156,Faithbearer Paladin,8e2cae1a-fa5c-58a6-9ee8-2c42c1c9a5f8,common
25157,Fiend Binder,51640cdb-ee01-520f-b8c8-0593a3c4b21f,common
25158,Geist of the Lonely Vigil,22710322-66ee-5ef6-b9dc-d25e1ab8a266,uncommon
25159,"Gisela, the Broken Blade // Brisela, Voice of Nightmares",5bb79a0f-ad7d-5383-8c9d-04bc757bcb4f,mythic
25160,Give No Ground,0a26fb93-b908-5fa4-982d-586f4b574e92,uncommon
25161,Guardian of Pilgrims,5bdc20b8-ddbf-5090-92dc-d619f6e701d7,common
25163,Ironwright's Cleansing,e3b0edad-55db-5de9-ae4f-f154357d711a,common
25164,Lone Rider // It That Rides as One,0a437bde-70d9-5efc-9a6a-c194179f58a8,uncommon
25165,Lone Rider // It That Rides as One,d5b0032c-a988-5339-b2af-d23dc19b8426,uncommon
25169,Providence,3fd26259-6256-5b9d-8fd3-af7e36967f21,rare
25170,Repel the Abominable,00a51f75-8484-5d49-bc0c-ae5dff205332,uncommon
25171,Sanctifier of Souls,9c437fbc-ae92-5adc-8672-9bb339a9a3d2,rare
25174,Sigardian Priest,910708b9-cef0-538a-9fce-0cd329d47f8c,common
25175,Spectral Reserves,8279139e-363d-5bd0-bbd9-ca3c658164a2,common
25176,Steadfast Cathar,91252f81-6e45-54b5-9044-85542d0887dc,common
25177,Subjugator Angel,35967a39-3539-5069-b272-20de8c72c3ca,uncommon
25178,"Thalia, Heretic Cathar",15021980-357c-597c-9412-b378caf2c406,rare
25179,Thalia's Lancers,50c80ce4-7b6c-559c-adbd-ac89e921b275,rare
25180,Thraben Standard Bearer,59375340-7188-5bd8-8fa6-b86ca5a690cb,common
25181,Advanced Stitchwing,aee8c7a4-24fb-5f64-ad8f-0c0bcb8ef379,uncommon
25182,Chilling Grasp,f0b412e0-7bdb-52a9-bacd-a40f4ec0cdce,uncommon
25183,Coax from the Blind Eternities,be51fb62-e5e3-5d1a-9c88-9a6add06e376,rare
25184,Contingency Plan,b68d10da-b9e2-50d0-b559-defe6825a478,common
25185,Convolute,2241aab6-5f91-50da-bc56-af0f08f45425,common
25186,Curious Homunculus // Voracious Reader,16aef24b-0215-5551-8b15-24b14444c568,uncommon
25187,Curious Homunculus // Voracious Reader,fdf2f2d9-484e-5fd3-b060-d67be380c513,uncommon
25188,Displace,1b59d5e1-a6e9-596b-a5c1-a9b4e66e57fa,common
25189,Docent of Perfection // Final Iteration,321ceb85-30d5-5e14-8a42-15136755080e,rare
25190,Docent of Perfection // Final Iteration,f5fd28b8-2ca9-5b9c-809e-b683b36f6295,rare
25191,Drag Under,a89b9107-02b2-506f-a380-3bbd688ec9e0,common
25192,Enlightened Maniac,d32ca20b-9397-533c-9238-dd0c96d19621,common
25193,Exultant Cultist,6eb8577b-b1fd-549c-8d04-2c26fcef87bb,common
25194,Fogwalker,118ea154-677d-52db-aa68-56d499345b08,common
25195,Fortune's Favor,58de8d65-2a87-569c-8edb-fe80a1f86645,uncommon
25196,Geist of the Archives,1783e462-21fb-5dd7-9449-000f1d9b2c9e,uncommon
25197,Grizzled Angler // Grisly Anglerfish,78df89c8-6aa3-57e8-bf41-c4943af674f2,uncommon
25198,Grizzled Angler // Grisly Anglerfish,1e3062d1-c2a5-545d-97d6-2137eade0190,uncommon
25199,Identity Thief,1498e66b-3ddf-54e1-a4c4-a76a664a4bf1,rare
25202,Laboratory Brute,bc071fad-cdcd-5a6a-80e8-2f63ec93c61f,common
25203,Lunar Force,3e18b449-9e68-5381-9394-4ded42d56b22,uncommon
25205,Mind's Dilation,6e2deb37-f4a5-54be-acdb-12bfd1615407,mythic
25206,Nebelgast Herald,f90110bf-659e-5ce4-8907-082636057a10,uncommon
25208,Scour the Laboratory,7cd27519-352c-5a76-81d2-75f704a84588,uncommon
25210,Summary Dismissal,67afe4ef-7f85-551c-a778-8865ff426744,rare
25211,Take Inventory,3dba0b84-269e-5e0e-ba78-febcee1478b7,common
25212,Tattered Haunter,72f20f7c-2170-557c-bd2d-de360e5eed50,common
25213,Turn Aside,6c52c93d-8478-5c29-8810-f18478015e75,common
25214,Unsubstantiate,7e5fc133-fe8a-57d7-8d05-084b988bb194,uncommon
25216,Boon of Emrakul,cebbc3b7-7bda-5b14-8dd8-2c284798dba3,common
25217,Borrowed Malevolence,d033495d-66ca-5d90-848c-4baf4615f423,common
25218,Cemetery Recruitment,43e0a613-0250-5746-b043-450a137c8c0d,common
25219,Certain Death,3a4e88d7-2228-5cef-aa24-ce68b17a981b,common
25220,Collective Brutality,de291617-a2c1-5392-bcce-c846d62e3ee8,rare
25221,Cryptbreaker,2af70103-20e1-596c-8301-fcb991642b56,rare
25222,Dark Salvation,b33e2f83-6bb6-55c1-8651-ae591b4c8439,rare
